Pos;Artist and Title;SONG NAME;ARTIST NAME;Wks;T10;Pk;(x?);PkStreams;Total;ARTIST URL;TRACK
1084;Drake†-†Gyalchester;Gyalchester;Drake;17;;25;;14,823,651;109,393,222;3TVXtAsR1Inumwj472S9r4;6UjfByV1lDLW0SOVQA4NAi
1085;Blanco Brown†-†The Git Up;The Git Up;Blanco Brown;18;;64;;7,922,819;109,244,732;3yzRiNMZdTsSUgplcyYZ4i;5dW1VZPcFqB4n0P08rGDgm
1086;5 Seconds of Summer†-†Easier;Easier;5 Seconds of Summer;13;;23;;13,581,944;109,119,377;5Rl15oVamLq7FbSb0NNBNy;4tNXntkAzQ5A2dfYRYGIIQ
1087;Chris Brown†-†Questions;Questions;Chris Brown;17;;56;;7,682,316;108,971,155;7bXgB6jMjp9ATFy66eO08Z;5XQMr19TL7Mfksq9zihbOu
1088;Alan Walker†-†Alone, Pt. II;Alone, Pt. II;Alan Walker;18;;80;;7,524,185;108,858,748;7vk5e3vY1uw9plTHJAMwjN;0bMbDctzMmTyK2j74j3nF3
1089;J Balvin†-†Bobo;Bobo;J Balvin;31;;72;;4,385,391;108,699,305;1vyhD5VmyZ7KMfW5gqLgo5;7AtlMCIauSQZqiXSlbBPW6
1090;Billie Eilish†-†my future;my future;Billie Eilish;12;1;5;;23,520,611;108,391,092;6qqNVTkY8uBg9cP3Jd7DAH;2ygvZOXrIeVL4xZmAWJT2C
1091;24kGoldn†-†CITY OF ANGELS;CITY OF ANGELS;24kGoldn;14;;54;;9,681,551;107,979,127;6fWVd57NKTalqvmjRd2t8Z;6ap9lSRJ0iLriGLqoJ44cq
1092;Paul McCartney†-†Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version;Wonderful Christmastime [Edited Version] - Remastered 2011;Paul McCartney;11;;15;;18,378,455;107,774,744;4STHEaNw4mPZ2tzheohgXB;7Lbxvt42JsNSKVCaN63qhD
1093;Juice WRLD†-†Lean Wit Me;Lean Wit Me;Juice WRLD;19;;84;;7,126,666;107,740,635;4MCBfE4596Uoi2O4DtmEMz;3oDkdAySo1VQQG0ptV7uwa
1094;Ella Henderson†-†Ghost;Ghost;Ella Henderson;36;;23;;4,637,141;107,718,733;7nDsS0l5ZAzMedVRKPP8F1;4XPWKmy05Rcff6TLHNoNF8
1095;ZAYN†-†Still Got Time;Still Got Time;ZAYN;17;;46;;9,993,322;107,373,959;5ZsFI1h6hIdQRw2ti0hz81;000xQL6tZNLJzIrtIgxqSl
1096;Natalie La Rose†-†Somebody;Somebody;Natalie La Rose;30;;30;;5,831,086;107,267,766;2qdONMCoDngQk0eV4Avs1i;0pn6qyOJYNwP9nhGg3L7dV
1097;Zay Hilfigerrr†-†Juju On That Beat (TZ Anthem);Juju On That Beat (TZ Anthem);Zay Hilfigerrr;17;;28;;9,428,231;107,164,431;7nKeLE1toRtW4M279iS26h;1lItf5ZXJc1by9SbPeljFd
1098;ThalÌa†-†No Me Acuerdo;No Me Acuerdo;Thal√≠a;18;;66;;7,460,620;106,993,167;23wEWD21D4TPYiJugoXmYb;00EPIEnX1JFjff8sC6bccd
1099;Rachel Platten†-†Fight Song;Fight Song;Rachel Platten;37;;38;;5,371,926;106,317,603;3QLIkT4rD2FMusaqmkepbq;6bRbeEgg8v8BQ0HuVuPE7v
1100;Mabel†-†Mad Love;Mad Love;Mabel;15;;54;;9,823,977;105,881,669;1MIVXf74SZHmTIp4V4paH4;79JBjIq90BrQ8Ws0pUhlzD
1101;Saweetie†-†Best Friend;Best Friend;Saweetie;12;;52;;9,635,489;105,605,468;6cK3NBO6uP7hh0oyuVELFl;2etHQJxIbV0soyPhelVs9Y
1102;Ashe†-†Moral of the Story;Moral of the Story;Ashe;12;;42;;13,675,094;105,594,686;6P5NO5hzJbuOqSdyPB7SJM;2nC3QhMI9reBIOWutbU3Tj
1103;Kendrick Lamar†-†ELEMENT.;ELEMENT.;Kendrick Lamar;16;1;10;;21,832,141;105,356,912;2YZyLoL8N0Wb9xBt1NhZWg;1EaKU4dMbesXXd3BrLCtYG
1104;Wisin & Yandel†-†Aullando;Aullando;Wisin & Yandel;18;;109;;6,475,650;105,327,096;1wZtkThiXbVNtj6hee6dz9;7BuHdm4lQqcyG3qTwdkxus
1105;Alex Rose†-†Toda - Remix;Toda - Remix;Alex Rose;20;;103;;6,027,173;105,208,507;2DspEsT7UXGKd2VaaedgG4;7nD2JPaxIKUdxd2UWgnaGL
1106;Drake†-†Sneakiní;Sneakin‚Äô;Drake;22;;43;;8,062,614;104,875,536;3TVXtAsR1Inumwj472S9r4;4ckuS4Nj4FZ7i3Def3Br8W
1107;Lady Gaga†-†Sour Candy;Sour Candy;Lady Gaga;11;1;5;;27,584,074;104,865,459;1HY2Jd0NmPuamShAr6KMms;1IWNylpZ477gIVUDpJL66u
1108;David Guetta†-†Don't Leave Me Alone;Don't Leave Me Alone;David Guetta;15;;42;;10,332,824;104,744,850;1Cs0zKBU1kc0i8ypK3B9ai;2zy9TMoZlYGuCNY4TLqG24
1109;R3HAB†-†All Around The World (La La La);All Around The World (La La La);R3HAB;15;;59;;9,125,803;104,395,994;6cEuCEZu7PAE9ZSzLLc2oQ;02itaCXOdC54J0ISjqqFAp
1110;Feid†-†PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix;PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix;Feid;16;;81;;7,980,618;104,092,101;2LRoIwlKmHjgvigdNGBHNo;7lUdbnz7wsv3C9zzf4WHl9
1111;Ozuna†-†T˙ Foto;T√∫ Foto;Ozuna;20;;73;;6,466,640;103,781,272;1i8SpTcr7yvPOmcqrbnVXY;5zSOVwaY3sVjnmLhuEfsuf
1112;DJ Snake†-†You Know You Like It;You Know You Like It;DJ Snake;35;;22;;6,651,427;103,739,242;540vIaP2JwjQb9dm3aArA4;1sNSG13fsK6KPKKNIQXXrh
1113;Sebastian Yatra†-†Runaway;Runaway;Sebastian Yatra;15;;57;;9,284,418;103,506,300;07YUOmWljBTXwIseAUd9TW;7BuSE9uTIw931wtZYzvZcQ
1114;Anuel Aa†-†Keii;Keii;Anuel Aa;13;;37;;12,471,842;103,435,785;2R21vXR83lH98kGeO99Y66;5eEQCfq7MXQr6aHLNRUZLs
1115;Bad Bunny†-†Solo de Mi;Solo de Mi;Bad Bunny;14;;38;;10,172,678;103,367,656;4q3ewBCX7sLwd24euuV69X;4uP3pUP18ennmz0tb3GphR
1116;One Direction†-†Steal My Girl;Steal My Girl;One Direction;26;2;9;;7,108,569;103,320,466;4AK6F7OLvEQ5QYCBNiQWHq;3QEdkjBmbgwTnfvuZL9U97
1117;Taylor Swift†-†exile;exile;Taylor Swift;9;2;4;;30,941,803;103,312,671;06HL4z0CvFAxyc27GXpf02;4pvb0WLRcMtbPGmtejJJ6y
1118;TiÎsto†-†Ritual;Ritual;Ti√´sto;16;;72;;7,660,524;103,252,399;2o5jDhtHVPhrJdv3cEQ99Z;3M9Apu4OZfylLTFKvgEtKa
1119;Billie Eilish†-†my strange addiction;my strange addiction;Billie Eilish;13;;16;;18,477,082;103,077,145;6qqNVTkY8uBg9cP3Jd7DAH;3Tc57t9l2O8FwQZtQOvPXK
1120;Drake†-†Energy;Energy;Drake;49;;22;;5,202,432;103,068,835;3TVXtAsR1Inumwj472S9r4;79XrkTOfV1AqySNjVlygpW
1121;salem ilese†-†Mad at Disney;Mad at Disney;salem ilese;14;;46;;10,100,245;102,702,394;3QJUFtGBGL05vo0kCJZsmT;7aGyRfJWtLqgJaZoG9lJhE
1122;Perry Como†-†It's Beginning to Look a Lot Like Christmas;It's Beginning to Look a Lot Like Christmas;Perry Como;15;;54;;12,073,931;102,686,923;5v8jlSmAQfrkTjAlpUfWtu;2pXpURmn6zC5ZYDMms6fwa
1123;Diplo†-†Be Right There;Be Right There;Diplo;32;;58;;4,000,881;102,677,529;5fMUXHkw8R8eOP2RNVYEZX;71EnloViXmSKrQkrkaYFxF
1124;Travis Scott†-†Antidote;Antidote;Travis Scott;36;;52;;4,396,483;102,513,126;0Y5tJX1MQlPlqiwlOH1tJY;1wHZx0LgzFHyeIZkUydNXq
1125;Joey Montana†-†Picky;Picky;Joey Montana;35;;73;;3,548,551;102,503,275;3ATyg4fGC9F8trfb0GRWmX;0ZogPPD0uFaPXVhlZJOtSK
1126;Young Thug†-†Hot (Remix);Hot (Remix);Young Thug;15;;33;;11,338,485;102,205,835;50co4Is1HCEo8bhOyUWKpn;56AMYGJzxBO6p8v0wEe9de
1127;ZAYN†-†LIKE I WOULD;LIKE I WOULD;ZAYN;17;;25;;10,057,359;102,190,889;5ZsFI1h6hIdQRw2ti0hz81;1zWMf9bVyhY5W3ZORbjNWt
1128;Jess Glynne†-†Hold My Hand;Hold My Hand;Jess Glynne;33;;30;;6,004,857;102,065,841;4ScCswdRlyA23odg9thgIO;1i1rNVtxbE7rdFfpHuNq2j
1129;Dimitri Vegas & Like Mike†-†Instagram;Instagram;Dimitri Vegas & Like Mike;17;;81;;7,098,297;101,939,379;73jBynjsVtofjRpdpRAJGk;0U6bQIAh6MCGo1xjbIIx2S
1130;Kodak Black†-†Codeine Dreaming;Codeine Dreaming;Kodak Black;18;;50;;8,413,714;101,903,182;46SHBwWsqBkxI7EeeBEQG7;4DTpngLjoHj5gFxEZFeD3J
1131;Kehlani†-†Nights Like This;Nights Like This;Kehlani;13;;37;;11,568,466;101,573,739;0cGUm45nv7Z6M6qdXYQGTX;6ZRuF2n1CQxyxxAAWsKJOy
1132;Megan Thee Stallion†-†Body;Body;Megan Thee Stallion;13;;61;;10,356,930;101,256,889;181bsRPaVXVlUKXrxwZfHK;0A1hoCfMLkiAgvhWkkucJa
1133;Coldplay†-†Christmas Lights;Christmas Lights;Coldplay;20;;60;;10,645,847;101,030,291;4gzpq5DPGxSnKTe4SA8HAU;4fzyvSu73BhGvi96p2zwjL
1134;Dawin†-†Dessert;Dessert;Dawin;34;;56;;4,069,007;100,784,104;46GXASE9LHzyssNqKOInUu;1tYt8PbpbeTuqsNmprAZYY
1135;Lil Mosey†-†Stuck In A Dream;Stuck In A Dream;Lil Mosey;15;;37;;10,615,406;100,710,452;5zctI4wO9XSKS8XwcnqEHk;7iHHxY2NLlJRAmlAmC4ahQ
1136;Astrid S†-†Hurts So Good;Hurts So Good;Astrid S;28;;76;;4,577,312;100,642,692;3AVfmawzu83sp94QW7CEGm;60lwJa695S26FsYbhCVFVa
1137;Jason Derulo†-†Goodbye;Goodbye;Jason Derulo;14;;45;;9,914,855;100,485,345;07YZf4WDAMNwqr4jfgOZ8y;5Xn4IyTtW6FUGIUyWjbUHG
1138;Post Malone†-†Spoil My Night;Spoil My Night;Post Malone;11;1;9;;25,175,356;100,446,929;246dkjvS1zLTtiykXe5h60;5VuxWXbt7XENQCtE9TzpTv
1139;Labrinth†-†Still Don't Know My Name;Still Don't Know My Name;Labrinth;15;;53;;9,488,078;100,239,116;2feDdbD5araYcm6JhFHHw7;6N22FZs2ZhPBYi3b9XPajV
1140;Lauv†-†Mean It;Mean It;Lauv;13;;27;;12,015,729;100,198,177;5JZ7CnR6gTvEMKX4g70Amv;3GRSqlALWISqLeNncZMbpX
1141;Kanye West†-†Father Stretch My Hands Pt. 1;Father Stretch My Hands Pt. 1;Kanye West;31;;33;;8,503,618;99,997,626;5K4W6rqBFWDnAN6FQUkS6x;6QO46cJfmFvvCKUgauKOKS
1142;Camila Cabello†-†Havana - Remix;Havana - Remix;Camila Cabello;16;;50;;8,348,340;99,942,863;4nDoRrQiYLoBzwC5BhVJzF;3whrwq4DtvucphBPUogRuJ
1143;Elle King†-†Ex's & Oh's;Ex's & Oh's;Elle King;34;;56;;3,845,103;99,254,269;3bhu7P5PfngueRHiB9hjcx;70eDxAyAraNTiD6lx2ZEnH
1144;Lil Uzi Vert†-†Myron;Myron;Lil Uzi Vert;16;;32;;13,533,191;99,202,953;4O15NlyKLIASxsJ0PrXPfz;56uXDJRCuoS7abX3SkzHKQ
1145;Yandel†-†ExplÌcale;Expl√≠cale;Yandel;22;;101;;5,125,876;99,033,405;0eHQ9o50hj6ZDNBt6Ys1sD;1LszjjoVwDDZcWUQbzeDLG
1146;Post Malone†-†Stay;Stay;Post Malone;11;;11;;23,585,361;98,985,894;246dkjvS1zLTtiykXe5h60;4H7WNRErSbONkM06blBoGc
1147;James Arthur†-†Naked;Naked;James Arthur;18;;86;;6,399,541;98,819,364;4IWBUUAFIplrNtaOHcJPRM;7krbSH3rd8lhIZvuzTV3Bl
1148;XXXTENTACION†-†whoa (mind in awe);whoa (mind in awe);XXXTENTACION;11;1;10;;18,505,893;98,614,081;15UsOTVnJzReFVN1VCnxy4;7pdF27mSDuPWhppnHAmWHa
1149;Ed Sheeran†-†Tenerife Sea;Tenerife Sea;Ed Sheeran;60;;94;;3,235,261;98,613,738;6eUKZXaKkcviH0Ku9w2n3V;1HbcclMpw0q2WDWpdGCKdS
1150;Wolfine†-†Bella - Remix;Bella - Remix;Wolfine;18;;81;;6,391,246;98,540,698;2OnKRchqP7tT0FzTvWIFI7;0SaYeGhSXN0dDWstyNTQ56
1151;Young Thug†-†Hot;Hot;Young Thug;13;;46;;9,768,494;98,280,474;50co4Is1HCEo8bhOyUWKpn;5Z8HZM6iQMhhqyPcCGY5g9
1152;Rauw Alejandro†-†Tattoo - Remix with Camilo;Tattoo - Remix with Camilo;Rauw Alejandro;14;;63;;8,670,922;98,038,935;1mcTU81TzQhprhouKaTkpq;4G3PTss3mU33Tau7t4KbwE
1153;Kris Kross Amsterdam†-†Whenever;Whenever;Kris Kross Amsterdam;15;;47;;10,007,070;97,962,201;4LcUpNlXFEleaLlelmkv2R;3DGar7krWlmrXRFHBcQF6z
1154;The Chainsmokers†-†Somebody;Somebody;The Chainsmokers;15;;58;;7,978,667;97,856,504;69GGBxA162lTqCwzJG5jLp;3pWcj8hxj3fsb9TDAcMpEl
1155;Ozuna†-†Baila Baila Baila - Remix;Baila Baila Baila - Remix;Ozuna;16;;71;;7,841,458;97,814,060;1i8SpTcr7yvPOmcqrbnVXY;7mWFF4gPADjTQjC97CgFVt
1156;Ozuna†-†Tu Foto;Tu Foto;Ozuna;17;;72;;6,267,272;97,515,450;1i8SpTcr7yvPOmcqrbnVXY;0Szp49tpFasIjX04Mcsydp
1157;Ed Sheeran†-†Antisocial;Antisocial;Ed Sheeran;9;1;7;;25,282,995;97,470,855;6eUKZXaKkcviH0Ku9w2n3V;1DhRbox3xkceP64k3JeYfW
1158;blackbear†-†do re mi;do re mi;blackbear;23;;77;;6,560,095;97,386,258;2cFrymmkijnjDg9SS92EPM;3Q3myFA7q4Op95DOpHplaY
1159;Kiesza†-†Hideaway;Hideaway;Kiesza;41;;28;;3,944,528;97,212,272;4zxvC7CRGvggq9EWXOpwAo;7jjoaCQZ9QwpCF6aibDuCV
1160;PARTYNEXTDOOR†-†BELIEVE IT;BELIEVE IT;PARTYNEXTDOOR;12;;22;;15,809,393;97,145,552;2HPaUgqeutzr3jx5a9WyDV;4HDCLYli2SUdkq9OjmvhSD
1161;Ed Sheeran†-†What Do I Know?;What Do I Know?;Ed Sheeran;14;;14;;20,428,343;96,973,016;6eUKZXaKkcviH0Ku9w2n3V;2pJZ1v8HezrAoZ0Fhzby92
1162;Calboy†-†Envy Me;Envy Me;Calboy;17;;92;;6,725,641;96,770,086;0HkcYmcjrBR3SCw9Ld5VZk;7rvyVWja33WG9R97oeJAjx
1163;Luke Christopher†-†Lot to Learn;Lot to Learn;Luke Christopher;20;;60;;6,341,248;96,688,144;787bCXOIvGeBw0Bc4kEjhD;3TRFq09DUgYj1mug6RRqJW
1164;BeyoncÈ†-†Drunk in Love;Drunk in Love;Beyonc√©;48;;11;;4,070,089;96,556,083;6vWDO969PvNqNYHIOW5v0m;5EmCpD8tUj78VW3kgaEjME
1165;Drake†-†Know Yourself;Know Yourself;Drake;44;;28;;4,613,145;96,483,912;3TVXtAsR1Inumwj472S9r4;5InOp6q2vvx0fShv3bzFLZ
1166;Don Omar†-†Te Quiero Pa¥Mi;Te Quiero Pa¬¥Mi;Don Omar;27;;140;;3,962,918;96,399,513;33ScadVnbm2X8kkUqOkC6Z;3BY2mafsbsoKGqS380Xnuz
1167;Billie Eilish†-†xanny;xanny;Billie Eilish;12;;13;;20,257,146;96,374,570;6qqNVTkY8uBg9cP3Jd7DAH;4QIo4oxwzzafcBWkKjDpXY
1168;Kungs†-†This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners;This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners;Kungs;26;;90;;4,421,273;96,311,281;7keGfmQR4X5w0two1xKZ7d;0tICYNayWWhH9GPeFrfjfD
1169;Jeremih†-†oui;oui;Jeremih;30;;65;;4,380,356;96,205,176;3KV3p5EY4AvKxOlhGHORLg;0PJIbOdMs3bd5AT8liULMQ
1170;Bruno Mars†-†Leave The Door Open;Leave The Door Open;Bruno Mars;4;4;5;;24,320,342;95,926,322;0du5cEVh5yTK9QJze8zA0C;7MAibcTli4IisCtbHKrGMh
1171;Bad Bunny†-†NI BIEN NI MAL;NI BIEN NI MAL;Bad Bunny;14;;56;;8,693,828;95,916,899;4q3ewBCX7sLwd24euuV69X;278kSqsZIiYp8p3QjYAqa8
1172;Myke Towers†-†Si Se Da - Remix;Si Se Da - Remix;Myke Towers;16;;68;;7,608,980;95,855,837;7iK8PXO48WeuP03g8YR51W;6K5BsR04ijf3FHNzjbaagD
1173;Eminem†-†Venom - Music From The Motion Picture;Venom - Music From The Motion Picture;Eminem;13;;34;;13,202,544;95,735,266;7dGJo4pcD2V6oG8kP0tJRR;2SL6oP2YAEQbqsrkOzRGO4
1174;Shakin' Stevens†-†Merry Christmas Everyone;Merry Christmas Everyone;Shakin' Stevens;14;;38;;14,985,703;95,665,240;0wi4yTYlGtEnbGo4ltZTib;2TE4xW3ImvpltVU0cPcKUn
1175;Fifth Harmony†-†Down;Down;Fifth Harmony;15;;52;;8,522,249;95,651,595;1l8Fu6IkuTP0U5QetQJ5Xt;7LEydI5NfjY6mZfKwYIptZ
1176;Lil Baby†-†Never Recover (Lil Baby & Gunna, Drake);Never Recover (Lil Baby & Gunna, Drake);Lil Baby;14;;27;;12,999,466;95,283,224;5f7VJjfbwm532GiveGC0ZK;6wWaVoUOzLQJHd3bWAUpdZ
1177;Dalex†-†Bellaquita - Remix;Bellaquita - Remix;Dalex;15;;91;;7,088,433;95,205,599;0KPX4Ucy9dk82uj4GpKesn;1Xnn1TPyr5h0hpRAT4B4EA
1178;The Lumineers†-†Ophelia;Ophelia;The Lumineers;39;;81;;3,705,255;95,038,648;16oZKvXb6WkQlVAjwo2Wbg;7bTwYGhBdSQ8vuXc76Xint
1179;Miley Cyrus†-†Mother's Daughter;Mother's Daughter;Miley Cyrus;12;;18;;14,567,926;94,985,652;5YGY8feqx7naU7z4HrwZM6;2WyRfGeHo97VC5mP1BBSzr
1180;Daddy Yankee†-†Shaky Shaky;Shaky Shaky;Daddy Yankee;29;;80;;4,397,105;94,564,140;4VMYDCV2IEDYJArk749S6m;58IL315gMSTD37DOZPJ2hf
1181;Niall Horan†-†Nice To Meet Ya;Nice To Meet Ya;Niall Horan;14;;56;;8,851,964;94,536,356;1Hsdzj7Dlq2I7tHP7501T4;3cphb8kdsjElYR7r5icK3H
1182;Gente De Zona†-†La Gozadera;La Gozadera;Gente De Zona;47;;88;;2,541,185;94,485,801;2cy1zPcrFcXAJTP0APWewL;3ip2477VESffCtFkPFT0ov
1183;NLE Choppa†-†Camelot;Camelot;NLE Choppa;12;;47;;9,579,243;94,451,684;0ErzCpIMyLcjPiwT4elrtZ;4sWuPniHClkInYAnzXAYUF
1184;Matoma†-†Running Out;Running Out;Matoma;29;;62;;3,885,945;94,404,825;4YXycRbyyAE0wozTk7QMEq;2H8LPaY3NSjmOFMH2Rygnz
1185;Drake†-†Mob Ties;Mob Ties;Drake;11;;11;;25,933,856;94,167,463;3TVXtAsR1Inumwj472S9r4;7rC5Pl8rQSX4myONQHYPBK
1186;Ayo & Teo†-†Rolex;Rolex;Ayo & Teo;23;;99;;5,150,802;94,084,741;27mFvqQj8KpjmdKIqcw1mG;0pSBuHjILhNEo55xK1zrRt
1187;J. Cole†-†KOD;KOD;J. Cole;10;1;6;;25,826,342;94,012,159;6l3HvQ5sa6mXTsMTB19rO5;7yotKA30dwTKNEGomV9ZsI
1188;Future†-†Fine China;Fine China;Future;14;;21;;14,436,312;93,872,289;1RyvyyTE3xzB2ZywiAwp0i;5274I4mUMnYczyeXkGDWZN
1189;Juice WRLD†-†Hate The Other Side;Hate The Other Side;Juice WRLD;12;;14;;19,071,066;93,766,159;4MCBfE4596Uoi2O4DtmEMz;0ada5XsQGLPUVbmTCkAP49
1190;2 Chainz†-†It's A Vibe;It's A Vibe;2 Chainz;22;;106;;4,998,859;93,669,512;17lzZA2AlOHwCwFALHttmp;6H0AwSQ20mo62jGlPGB8S6
1191;King Princess†-†1950;1950;King Princess;15;;61;;8,088,141;93,339,639;6beUvFUlKliUYJdLOXNj9C;0CZ8lquoTX2Dkg7Ak2inwA
1192;Juice WRLD†-†Conversations;Conversations;Juice WRLD;11;1;9;;21,350,095;93,242,466;4MCBfE4596Uoi2O4DtmEMz;4K06PO78fW4mnBVenxGNob
1193;The Script†-†Superheroes;Superheroes;The Script;30;;13;;5,843,081;93,167,398;3AQRLZ9PuTAozP28Skbq8V;5ml7wqgv2ZZ5JJ6U8ZLon9
1194;Nea†-†Some Say - Felix Jaehn Remix;Some Say - Felix Jaehn Remix;Nea;14;;75;;7,770,176;93,068,558;7nqlScm2smydSRl13eaP8E;7C1trmcQQ5n5RNy4l6ziCv
1195;Ozuna†-†El Farsante;El Farsante;Ozuna;21;;105;;4,972,480;93,009,447;1i8SpTcr7yvPOmcqrbnVXY;5EId1m4DNwTf3at31w8bPJ
1196;DNCE†-†Toothbrush;Toothbrush;DNCE;21;;55;;6,096,845;92,982,324;6T5tfhQCknKG4UnH90qGnz;38510fWvtOkrFjg2EDkJtT
1197;Ozuna†-†Dile Que Tu Me Quieres;Dile Que Tu Me Quieres;Ozuna;26;;94;;4,792,536;92,970,831;1i8SpTcr7yvPOmcqrbnVXY;7eWjKYlhZyM8kPz6JJ35aN
1198;Avicii†-†Heaven;Heaven;Avicii;10;;13;;18,246,581;92,897,382;1vCWHaC5f2uS3yhpwWbIA6;0vrmHPfoBadXVr2n0m1aqZ
1199;DJ Snake†-†A Different Way;A Different Way;DJ Snake;17;;66;;7,201,200;92,851,548;540vIaP2JwjQb9dm3aArA4;0Wv5wuenRLI3BcwgT3HPIP
1200;Lady Gaga†-†Million Reasons;Million Reasons;Lady Gaga;27;;79;;5,446,634;92,282,800;1HY2Jd0NmPuamShAr6KMms;50PWlIBU7PlGGwzgN8TiFJ
1201;Kygo†-†Raging;Raging;Kygo;21;;43;;7,300,654;92,162,832;23fqKkggKUBHNkbKtXEls4;2Vhd5uZB4brKHmM0MNxkZo
1202;A Boogie Wit da Hoodie†-†Startender;Startender;A Boogie Wit da Hoodie;14;;57;;8,247,911;92,055,080;31W5EY0aAly4Qieq6OFu6I;0jAfdqv18goRTUxm3ilRjb
1203;Justin Bieber†-†Peaches;Peaches;Justin Bieber;2;2;1;(x2);49,387,249;91,789,373;1uNFoZAHBGtllmzznpCI3s;4iJyoBOLtHqaGxP12qzhQI
1204;PARTYNEXTDOOR†-†Come and See Me;Come and See Me;PARTYNEXTDOOR;35;;95;;3,214,687;91,777,120;2HPaUgqeutzr3jx5a9WyDV;1wZqJM5FGDEl3FjHDxDyQd
1205;Eminem†-†The Ringer;The Ringer;Eminem;8;1;3;(x1);30,918,553;91,694,733;7dGJo4pcD2V6oG8kP0tJRR;2jt2WxXMCD4zjACthkJQVE
1206;Kevin Gates†-†2 Phones;2 Phones;Kevin Gates;29;;59;;4,800,818;91,594,498;1gPhS1zisyXr5dHTYZyiMe;0wdKiSBUT7aZkXUIdJWcwC
1207;Ava Max†-†Salt;Salt;Ava Max;14;;70;;7,771,808;91,482,309;4npEfmQ6YuiwW1GpUmaq3F;7vgv8KZBSo0TPzyIWG9yzV
1208;Julia Michaels†-†Heaven;Heaven;Julia Michaels;12;;34;;11,159,967;91,399,040;0ZED1XzwlLHW4ZaG4lOT6m;4QfNOZN7vrQCQKK1ZJ3XPb
1209;DaBaby†-†TOES;TOES;DaBaby;13;;65;;8,695,982;91,378,150;4r63FhuTkUYltbVAg5TQnk;2FvD20Z8aoWIePi7PoN8sG
1210;Rich The Kid†-†Splashin;Splashin;Rich The Kid;16;;91;;6,875,259;91,069,850;1pPmIToKXyGdsCF6LmqLmI;79OEIr4J4FHV0O3KrhaXRb
1211;J Balvin†-†Machika;Machika;J Balvin;14;;63;;7,958,019;90,885,626;1vyhD5VmyZ7KMfW5gqLgo5;6MNGxu8MprKGkchUchkJsy
1212;Ozuna†-†Ibiza;Ibiza;Ozuna;18;;98;;6,097,459;90,787,617;1i8SpTcr7yvPOmcqrbnVXY;1h9P5WJwyvK8OB7O2YiXgp
1213;Lil Skies†-†Nowadays;Nowadays;Lil Skies;17;;87;;6,232,846;90,586,487;7d3WFRME3vBY2cgoP38RDo;2u7mxWSeoqTXndK5e08jMp
1214;Rochy RD†-†Ella No Es Tuya - Remix;Ella No Es Tuya - Remix;Rochy RD;7;;23;;15,037,831;90,567,951;4riOEaOW5hCeqomFDBk0aP;5YYW3yRktprLRr47WK219Y
1215;Dua Lipa†-†We're Good;We're Good;Dua Lipa;7;;22;;14,523,521;90,447,971;6M2wZ9GZgrQXHCFfjv46we;1diS6nkxMQc3wwC4G1j0bh
1216;Justin Bieber†-†Hold On;Hold On;Justin Bieber;4;4;5;;27,815,726;90,298,887;1uNFoZAHBGtllmzznpCI3s;1nahzW3kfMuwReTka28tH5
1217;Demi Lovato†-†Body Say;Body Say;Demi Lovato;19;;59;;5,510,873;90,084,120;6S2OmqARrzebs0tKUEyXyp;7xrA11O07xo57Bbg6p4hck
1218;Halsey†-†New Americana;New Americana;Halsey;31;;61;;3,499,359;90,038,162;26VFTg2z8YR0cCuwLzESi2;6Xs7OKt6i0Ddq8B4M5Dgvr
1219;ATB†-†Your Love (9PM);Your Love (9PM);ATB;9;;26;;13,295,992;89,796,983;7jZM5w05mGhw6wTB1okhD9;5YaskwnGDZFDRipaqzbwQx
1220;Macklemore†-†Good Old Days;Good Old Days;Macklemore;15;;56;;7,544,458;89,764,609;3JhNCzhSMTxs9WLGJJxWOY;2Za1AlJNvksouPPWbXpR2X
1221;Sam Smith†-†Like I Can;Like I Can;Sam Smith;39;;22;;5,174,180;89,712,581;2wY79sveU1sp5g7SokKOiI;2DnBQKrh8aodN4dBSdXAUh
1222;FousheÈ†-†Deep End;Deep End;Foushe√©;13;;67;;8,585,727;89,689,926;6trIghKwHRUyxwvm66HLHH;6HlE9t71z9DjGi7KqSyEpA
1223;Michael BublÈ†-†Santa Claus Is Coming to Town;Santa Claus Is Coming to Town;Michael Bubl√©;20;;34;;11,844,085;89,509,345;1GxkXlMwML1oSg5eLPiAz3;5Ber68jZ7ytegr2UISEdb7
1224;Chris Rea†-†Driving Home for Christmas;Driving Home for Christmas;Chris Rea;14;;21;;16,575,452;89,408,625;5KEG7G8LDYlHgFDqZyEEs2;3Z3QhZAZpqwZa1phsbQ3JZ
1225;Tyga†-†SWISH;SWISH;Tyga;14;;51;;8,459,417;89,386,597;5LHRHt1k9lMyONurDHEdrp;55GiOwtxNajXVbpjjIzMnD
1226;Pitbull†-†Fireball;Fireball;Pitbull;42;;26;;4,503,000;89,264,410;0TnOYISbd1XYRBk9myaseg;4Y7XAxTANhu3lmnLAzhWJW
